,city,district,listed_date,listed_price,transaction_price,transaction_cycle,adjust_price,house_inspection,concerned_number,browse_number,house_type,covered_area,orientation,elevator,transaction_info,cell_name,floors,url
196,浦东,花木,2012-01-07,800,850,1400,0,0,0,暂无数据,3室2厅1厨2卫,148㎡,南,有,"单价57433元/平,2015-11-07成交",,高楼层(共18层),https://sh.lianjia.com/chengjiao/107010021494.html
197,浦东,花木,2012-01-07,1000,1000,1370,1,0,0,暂无数据,3室2厅1厨2卫,144.96㎡,南,有,"单价68985元/平,2015-10-08成交",,高楼层(共18层),https://sh.lianjia.com/chengjiao/107010029734.html
198,浦东,花木,2012-01-07,850,858.5,1404,1,0,0,暂无数据,3室2厅1厨2卫,149.8㎡,南,有,"单价57310元/平,2015-11-11成交",,中楼层(共12层),https://sh.lianjia.com/chengjiao/107010035652.html
199,浦东,花木,2012-01-07,935,915,1410,0,0,0,暂无数据,3室2厅1厨2卫,144.01㎡,南,有,"单价63538元/平,2015-11-17成交",,中楼层(共18层),https://sh.lianjia.com/chengjiao/107010036429.html
200,浦东,花木,2013-09-30,550,550,774,0,0,0,暂无数据,3室2厅1厨2卫,140.31㎡,南,有,"单价39199元/平,2015-11-13成交",,中楼层(共11层),https://sh.lianjia.com/chengjiao/107010025297.html
201,浦东,花木,2012-01-07,暂无数据,970,1443,0,0,0,暂无数据,3室2厅1厨2卫,144.33㎡,南,有,"单价67208元/平,2015-12-20成交",,低楼层(共16层),https://sh.lianjia.com/chengjiao/107010041686.html
202,浦东,花木,2012-01-07,760,750,1350,1,0,0,暂无数据,3室2厅1厨2卫,144.66㎡,南,有,"单价51846元/平,2015-09-18成交",,低楼层(共18层),https://sh.lianjia.com/chengjiao/107010020669.html
203,浦东,花木,2013-11-29,355,343,757,1,0,0,暂无数据,3室2厅1厨2卫,138.2㎡,南,有,"单价24820元/平,2015-12-26成交",,中楼层(共29层),https://sh.lianjia.com/chengjiao/107010045408.html
204,浦东,花木,2013-09-30,暂无数据,735,839,1,0,0,暂无数据,3室2厅1厨2卫,146.21㎡,南,有,"单价50271元/平,2016-01-17成交",,高楼层(共12层),https://sh.lianjia.com/chengjiao/107010048500.html
205,浦东,花木,2012-01-07,暂无数据,925,1465,1,0,0,暂无数据,3室2厅1厨2卫,143.54㎡,南,有,"单价64442元/平,2016-01-10成交",,低楼层(共17层),https://sh.lianjia.com/chengjiao/107010040002.html
206,浦东,花木,2012-01-07,暂无数据,1045,1471,1,0,0,暂无数据,3室2厅1厨2卫,138.16㎡,南,有,"单价75637元/平,2016-01-16成交",,低楼层(共11层),https://sh.lianjia.com/chengjiao/107010052689.html
207,浦东,花木,2012-01-07,1120,1110,1490,1,0,0,暂无数据,3室2厅1厨2卫,139.74㎡,南,有,"单价79434元/平,2016-02-04成交",,中楼层(共11层),https://sh.lianjia.com/chengjiao/107010059161.html
208,浦东,花木,2012-01-07,950,950,1474,1,0,0,暂无数据,3室2厅1厨2卫,148.63㎡,南,有,"单价63918元/平,2016-01-19成交",,低楼层(共12层),https://sh.lianjia.com/chengjiao/107010048393.html
209,浦东,花木,2013-12-16,795,795,799,1,0,0,暂无数据,3室2厅1厨1卫,147.43㎡,南,有,"单价53924元/平,2016-02-23成交",,中楼层(共12层),https://sh.lianjia.com/chengjiao/107010054895.html
210,浦东,花木,2012-01-07,910,868,1667,1,0,0,暂无数据,2室2厅1厨2卫,116.93㎡,南,有,"单价74233元/平,2016-07-30成交",,高楼层(共12层),https://sh.lianjia.com/chengjiao/107010078826.html
211,浦东,花木,2013-12-16,暂无数据,611.3,976,1,0,0,暂无数据,3室2厅1厨2卫,128.74㎡,暂无数据,有,"单价47484元/平,2016-08-18成交",,低楼层(共12层),https://sh.lianjia.com/chengjiao/107010073784.html
212,浦东,花木,2012-01-07,940,940,1696,1,0,0,暂无数据,2室2厅1厨2卫,116.54㎡,南,有,"单价80660元/平,2016-08-28成交",,高楼层(共13层),https://sh.lianjia.com/chengjiao/107010086081.html
213,浦东,花木,2013-09-30,780,763,1063,1,0,0,暂无数据,2室2厅1厨2卫,129.84㎡,南,有,"单价58765元/平,2016-08-28成交",,中楼层(共11层),https://sh.lianjia.com/chengjiao/107010092752.html
214,浦东,花木,2013-09-25,1150,1080,1079,1,0,0,暂无数据,0室0厅1厨0卫,127.02㎡,暂无数据,有,"单价85026元/平,2016-09-08成交",,低楼层(共12层),https://sh.lianjia.com/chengjiao/107010098407.html
215,浦东,花木,2013-09-29,900,900,880,0,0,0,暂无数据,0室0厅1厨0卫,133.97㎡,暂无数据,有,"单价67180元/平,2016-02-26成交",,中楼层(共9层),https://sh.lianjia.com/chengjiao/107010057816.html
216,浦东,花木,2015-03-26,850,850,535,1,0,0,暂无数据,4室2厅1厨2卫,127.9㎡,南,无,"单价66459元/平,2016-09-11成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107010083524.html
217,浦东,花木,2013-09-29,暂无数据,1040,1081,1,0,0,暂无数据,3室2厅1厨2卫,124.18㎡,暂无数据,有,"单价83750元/平,2016-09-14成交",,高楼层(共17层),https://sh.lianjia.com/chengjiao/107010099937.html
218,浦东,花木,2013-09-30,750,745,1143,1,0,0,暂无数据,2室2厅1厨2卫,129.51㎡,南,有,"单价57525元/平,2016-11-16成交",,高楼层(共11层),https://sh.lianjia.com/chengjiao/107010103375.html
219,浦东,花木,2014-02-08,暂无数据,758,1029,1,0,0,暂无数据,3室2厅1厨2卫,124.46㎡,南,无,"单价60904元/平,2016-12-03成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107010110019.html
220,浦东,花木,2013-11-14,暂无数据,845,1117,0,0,0,暂无数据,3室1厅1厨2卫,124.75㎡,南,有,"单价67736元/平,2016-12-05成交",,中楼层(共12层),https://sh.lianjia.com/chengjiao/107010105872.html
221,浦东,花木,2015-03-26,暂无数据,665,624,1,0,0,暂无数据,3室2厅1厨2卫,110.3㎡,南,无,"单价60291元/平,2016-12-09成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107010098923.html
222,浦东,花木,2013-03-24,850,820,1506,0,0,0,暂无数据,3室2厅1厨2卫,120.79㎡,南,无,"单价67887元/平,2017-05-08成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107000436691.html
223,浦东,花木,2012-01-07,暂无数据,995,1810,0,0,0,暂无数据,2室2厅1厨2卫,119.87㎡,南,有,"单价83007元/平,2016-12-20成交",,高楼层(共13层),https://sh.lianjia.com/chengjiao/107010110947.html
224,浦东,花木,2012-01-07,850,840,1699,1,0,0,暂无数据,2室2厅1厨1卫,112.37㎡,南,有,"单价74754元/平,2016-08-31成交",,中楼层(共13层),https://sh.lianjia.com/chengjiao/107010090836.html
225,浦东,花木,2013-11-04,1260,1220,1316,0,0,0,暂无数据,2室2厅1厨2卫,126.77㎡,西,有,"单价96238元/平,2017-06-12成交",,低楼层(共9层),https://sh.lianjia.com/chengjiao/107001618453.html
226,浦东,花木,2013-11-14,900,850,1317,0,0,0,暂无数据,3室2厅1厨2卫,124.75㎡,南,有,"单价68137元/平,2017-06-23成交",,高楼层(共12层),https://sh.lianjia.com/chengjiao/107001176531.html
227,浦东,花木,2012-01-07,910,870,2078,0,0,0,暂无数据,3室2厅1厨1卫,118㎡,南,有,"单价73729元/平,2017-09-15成交",,中楼层(共14层),https://sh.lianjia.com/chengjiao/107002094357.html
228,浦东,花木,2013-09-25,910,830,1485,0,0,0,暂无数据,3室2厅1厨2卫,124.75㎡,南,有,"单价66534元/平,2017-10-19成交",,中楼层(共12层),https://sh.lianjia.com/chengjiao/107000508829.html
229,浦东,花木,2012-01-07,1125,1108,2007,0,0,0,暂无数据,2室2厅1厨2卫,124.79㎡,南,有,"单价88790元/平,2017-07-06成交",,中楼层(共20层),https://sh.lianjia.com/chengjiao/107000200189.html
230,浦东,花木,2017-12-20,1180,1156,40,0,0,13,5,2室2厅1厨2卫,111.25㎡,南,有,"单价103911元/平,2018-01-29成交",,中楼层(共11层),https://sh.lianjia.com/chengjiao/107000252051.html
231,浦东,花木,2013-09-29,1200,1167,1504,0,0,0,暂无数据,3室2厅1厨2卫,129.86㎡,南,有,"单价89867元/平,2017-11-11成交",,高楼层(共17层),https://sh.lianjia.com/chengjiao/107001722903.html
232,浦东,花木,2018-04-15,1000,975,107,1,0,28,2844,2室2厅1厨1卫,118.86㎡,南,有,"单价82030元/平,2018-07-31成交",,中楼层(共18层),https://sh.lianjia.com/chengjiao/107100205846.html
233,浦东,花木,2017-09-03,1120,1080,210,0,0,37,1476,3室2厅1厨2卫,123.17㎡,暂无数据,有,"单价87684元/平,2018-03-31成交",,中楼层(共7层),https://sh.lianjia.com/chengjiao/107001972499.html
234,浦东,花木,2018-05-24,1200,1170,147,1,0,83,4691,3室2厅1厨2卫,125.03㎡,南,有,"单价93578元/平,2018-10-17成交",,中楼层(共8层),https://sh.lianjia.com/chengjiao/107100315781.html
235,浦东,花木,2018-09-05,1030,1005,55,1,0,36,2425,3室2厅1厨2卫,124.18㎡,南,有,"单价80931元/平,2018-10-30成交",,中楼层(共17层),https://sh.lianjia.com/chengjiao/107100617269.html
236,浦东,花木,2018-08-17,875,855,90,1,0,37,2725,3室2厅1厨2卫,127㎡,南,无,"单价67323元/平,2018-11-15成交",,低楼层(共5层),https://sh.lianjia.com/chengjiao/107100558642.html
237,浦东,花木,2018-10-13,1150,1130,38,1,0,13,1148,2室2厅1厨2卫,110.66㎡,南,有,"单价102115元/平,2018-11-19成交",,中楼层(共18层),https://sh.lianjia.com/chengjiao/107100718318.html
238,浦东,花木,2018-03-18,750,723,261,1,5,64,7413,2室2厅1厨2卫,110.58㎡,南,有,"单价65383元/平,2018-12-04成交",,中楼层(共16层),https://sh.lianjia.com/chengjiao/107100114560.html
239,浦东,花木,2015-07-17,暂无数据,249,512,0,0,0,暂无数据,1室1厅1厨1卫,46.73㎡,北,有,"单价53285元/平,2016-12-10成交",,高楼层(共29层),https://sh.lianjia.com/chengjiao/107010109708.html
240,浦东,花木,2013-11-21,400,396,1192,0,0,0,暂无数据,1室1厅1厨1卫,42.42㎡,南,无,"单价93353元/平,2017-02-25成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107001385471.html
241,浦东,花木,2012-01-07,385,368,1915,0,0,0,暂无数据,1室1厅1厨1卫,48.95㎡,暂无数据,无,"单价75179元/平,2017-04-05成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107000260365.html
242,浦东,花木,2015-03-21,360,357,707,0,0,0,暂无数据,1室1厅1厨1卫,48.52㎡,南,无,"单价73578元/平,2017-02-25成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107000645495.html
243,浦东,花木,2016-02-02,暂无数据,315,312,0,0,0,暂无数据,1室1厅1厨1卫,41㎡,南,无,"单价76830元/平,2016-12-10成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107010102434.html
244,浦东,花木,2014-07-08,320,480,1003,0,0,0,暂无数据,1室1厅1厨1卫,41.07㎡,暂无数据,无,"单价116874元/平,2017-04-06成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107002081473.html
245,浦东,花木,2013-11-28,445,430,1241,0,0,0,暂无数据,1室1厅1厨1卫,45.07㎡,南,无,"单价95408元/平,2017-04-22成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107000050517.html
246,浦东,花木,2015-04-07,140,135,752,0,0,0,暂无数据,1室1厅1厨1卫,37.96㎡,南,暂无数据,"单价35564元/平,2017-04-28成交",,低楼层(共12层),https://sh.lianjia.com/chengjiao/107001268149.html
247,浦东,花木,2015-07-13,265,256,668,0,0,0,暂无数据,1室1厅1厨1卫,46.73㎡,北,有,"单价54783元/平,2017-05-11成交",,中楼层(共29层),https://sh.lianjia.com/chengjiao/107000707493.html
248,浦东,花木,2013-11-28,450,430,1283,0,0,0,暂无数据,1室1厅1厨1卫,48.95㎡,南,无,"单价87845元/平,2017-06-03成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107001752329.html
249,浦东,花木,2014-08-28,345,315,996,0,0,0,暂无数据,1室1厅1厨1卫,41.05㎡,暂无数据,无,"单价76736元/平,2017-05-20成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107001278049.html
250,浦东,花木,2013-11-21,460,453,1299,0,0,0,暂无数据,1室1厅1厨1卫,46.29㎡,暂无数据,无,"单价97862元/平,2017-06-12成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107002023247.html
251,浦东,花木,2012-01-07,460,412,1951,0,0,0,暂无数据,1室1厅1厨1卫,46.71㎡,南,无,"单价88204元/平,2017-05-11成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107000222553.html
252,浦东,花木,2013-11-21,460,451,1332,0,0,0,暂无数据,1室1厅1厨1卫,46.29㎡,南,无,"单价97430元/平,2017-07-15成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107001145837.html
253,浦东,花木,2015-07-17,250,235,764,0,0,0,暂无数据,1室1厅1厨1卫,48.9㎡,西,有,"单价48058元/平,2017-08-19成交",,中楼层(共29层),https://sh.lianjia.com/chengjiao/107002082335.html
254,浦东,花木,2013-07-21,450,426,1497,0,0,0,暂无数据,1室1厅1厨1卫,48.95㎡,南,无,"单价87028元/平,2017-08-26成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107000472703.html
255,浦东,花木,2013-11-21,430,410,1380,0,0,0,暂无数据,1室1厅1厨1卫,42.42㎡,暂无数据,无,"单价96653元/平,2017-09-01成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107001198709.html
256,浦东,花木,2014-08-10,348,330.5,1169,0,0,0,暂无数据,1室1厅1厨1卫,38㎡,南,无,"单价86974元/平,2017-10-22成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107000603311.html
257,浦东,花木,2013-11-29,255,245,1384,0,0,0,暂无数据,1室1厅1厨1卫,49.27㎡,西,有,"单价49726元/平,2017-09-13成交",,低楼层(共29层),https://sh.lianjia.com/chengjiao/107000010821.html
258,浦东,花木,2017-11-19,320,310,55,0,0,7,暂无数据,1室1厅1厨1卫,37.74㎡,南,无,"单价82141元/平,2018-01-13成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107002260341.html
259,浦东,花木,2017-09-10,300,295,135,0,0,70,2,1室1厅1厨1卫,37.75㎡,南,无,"单价78146元/平,2018-01-23成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107002169229.html
260,浦东,花木,2013-11-28,430,407,1483,0,0,0,暂无数据,1室1厅1厨1卫,47.68㎡,南,无,"单价85361元/平,2017-12-20成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107001089405.html
261,浦东,花木,2017-10-28,255,249,92,0,0,13,3,1室1厅1厨1卫,48.94㎡,西,有,"单价50879元/平,2018-01-28成交",,高楼层(共29层),https://sh.lianjia.com/chengjiao/107002231633.html
262,浦东,花木,2017-11-18,270,245,118,1,0,68,1444,1室1厅1厨1卫,39.73㎡,南,无,"单价61667元/平,2018-03-16成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107000617939.html
263,浦东,花木,2018-01-24,251,239,75,1,0,306,10836,1室1厅1厨1卫,48.31㎡,东,有,"单价49473元/平,2018-04-08成交",,低楼层(共29层),https://sh.lianjia.com/chengjiao/107002339639.html
264,浦东,花木,2017-11-19,480,453,152,0,0,9,1673,1室1厅1厨1卫,46.29㎡,南,无,"单价97862元/平,2018-04-20成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107002261245.html
265,浦东,花木,2018-06-05,430,425,25,0,0,15,655,1室1厅1厨1卫,42.61㎡,南,无,"单价99742元/平,2018-06-29成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107100351836.html
266,浦东,花木,2018-05-27,250,248,117,1,0,43,3050,1室1厅1厨1卫,48.94㎡,西,有,"单价50675元/平,2018-09-21成交",,高楼层(共29层),https://sh.lianjia.com/chengjiao/107100325749.html
267,浦东,花木,2018-10-18,418,409,26,0,0,11,793,1室1厅1厨1卫,42.61㎡,南,无,"单价95987元/平,2018-11-13成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107100733286.html
268,浦东,花木,2012-01-07,1,381,206,1,0,0,暂无数据,2室2厅1厨1卫,96.16㎡,南,有,"单价39622元/平,2012-07-30成交",,中楼层(共10层),https://sh.lianjia.com/chengjiao/107010000983.html
269,浦东,花木,2012-01-07,8000,5050,353,0,0,0,暂无数据,5室2厅1厨3卫,485.53㎡,南,无,"单价104011元/平,2012-12-25成交",,低楼层(共3层),https://sh.lianjia.com/chengjiao/107010001806.html
270,浦东,花木,2012-01-07,2100,890,374,1,0,0,暂无数据,4室2厅1厨2卫,197㎡,南,有,"单价45178元/平,2013-01-14成交",,中楼层(共7层),https://sh.lianjia.com/chengjiao/107010001950.html
271,浦东,花木,2015-01-08,364,359.5,205,0,0,0,暂无数据,2室2厅1厨1卫,76.07㎡,南,无,"单价47260元/平,2015-08-01成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107010021073.html
272,浦东,花木,2015-04-13,300,285,111,0,0,0,暂无数据,0室0厅1厨0卫,72.77㎡,暂无数据,无,"单价39165元/平,2015-08-02成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107010021898.html
273,浦东,花木,2012-01-07,530,525,1175,1,0,0,暂无数据,2室2厅1厨1卫,109.99㎡,南,有,"单价47732元/平,2015-03-27成交",,中楼层(共13层),https://sh.lianjia.com/chengjiao/107010011476.html
274,浦东,花木,2014-04-24,暂无数据,515,339,0,0,0,暂无数据,2室2厅1厨1卫,96.58㎡,南,无,"单价53324元/平,2015-03-29成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107010011296.html
275,浦东,花木,2015-03-26,440,430,521,1,0,0,暂无数据,2室1厅1厨1卫,67.19㎡,南,无,"单价63998元/平,2016-08-28成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107010093745.html
276,浦东,花木,2013-11-19,530,506,1013,1,0,0,暂无数据,2室1厅1厨1卫,66.05㎡,南,无,"单价76609元/平,2016-08-28成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107010095131.html
277,浦东,花木,2013-11-21,425,413.6,1009,0,0,0,暂无数据,2室1厅1厨1卫,60.33㎡,南,无,"单价68557元/平,2016-08-26成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107010091217.html
278,浦东,花木,2013-11-29,暂无数据,380,1006,1,0,0,暂无数据,2室1厅1厨1卫,56.9㎡,南,无,"单价66784元/平,2016-08-31成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107010095252.html
279,浦东,花木,2013-09-08,暂无数据,1450,740,1,0,0,暂无数据,3室2厅1厨3卫,171.89㎡,北,无,"单价84357元/平,2015-09-18成交",,低楼层(共2层),https://sh.lianjia.com/chengjiao/107010025170.html
280,浦东,花木,2013-10-10,606,606,892,1,0,0,暂无数据,3室2厅1厨1卫,94.99㎡,南,无,"单价63797元/平,2016-03-20成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107010061051.html
281,浦东,花木,2013-10-10,620,610,896,0,0,0,暂无数据,3室2厅1厨2卫,92.63㎡,暂无数据,无,"单价65854元/平,2016-03-24成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107010065901.html
282,浦东,花木,2014-03-16,730,680,765,0,0,0,暂无数据,3室1厅1厨1卫,104.09㎡,南,有,"单价65329元/平,2016-04-19成交",,高楼层(共16层),https://sh.lianjia.com/chengjiao/107010072169.html
283,浦东,花木,2012-01-07,暂无数据,915,1647,0,0,0,暂无数据,2室2厅1厨1卫,105.39㎡,南,有,"单价86821元/平,2016-07-10成交",,低楼层(共29层),https://sh.lianjia.com/chengjiao/107010077805.html
284,浦东,花木,2013-10-17,400,400,1346,0,0,0,暂无数据,2室1厅1厨1卫,61.25㎡,南,无,"单价65307元/平,2017-06-24成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107002008891.html
285,浦东,花木,2015-04-08,680,679,479,0,0,0,暂无数据,3室2厅1厨1卫,94.87㎡,南,无,"单价71572元/平,2016-07-30成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107010080556.html
286,浦东,花木,2012-09-20,538,529,1851,0,0,0,暂无数据,1室1厅1厨1卫,56㎡,南,无,"单价94465元/平,2017-10-15成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107000408747.html
287,浦东,花木,2013-11-21,440,430,1424,0,0,0,暂无数据,2室1厅1厨1卫,54.36㎡,暂无数据,无,"单价79103元/平,2017-10-15成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107001221867.html
288,浦东,花木,2013-11-29,315,299,1421,0,0,0,暂无数据,1室1厅1厨1卫,62.03㎡,北,有,"单价48203元/平,2017-10-20成交",,中楼层(共29层),https://sh.lianjia.com/chengjiao/107001471753.html
289,浦东,花木,2013-10-10,445,437,1493,0,0,0,暂无数据,1室1厅1厨1卫,50.98㎡,南,无,"单价85720元/平,2017-11-11成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107002032177.html
290,浦东,花木,2013-10-10,448,425,1480,0,0,0,暂无数据,1室1厅1厨1卫,50.28㎡,南,无,"单价84527元/平,2017-10-29成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107001235857.html
291,浦东,花木,2014-03-19,460,448,1362,0,0,0,暂无数据,2室2厅1厨1卫,66.34㎡,南,无,"单价67531元/平,2017-12-10成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107000566593.html
292,浦东,花木,2015-03-26,466,433,961,0,0,0,暂无数据,2室1厅1厨1卫,69.39㎡,南,无,"单价62401元/平,2017-11-11成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107001402993.html
293,浦东,花木,2017-07-22,455,436,148,0,0,43,暂无数据,1室1厅1厨1卫,50.28㎡,南,无,"单价86715元/平,2017-12-17成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107001629961.html
294,浦东,花木,2017-10-23,450,446,96,0,0,0,暂无数据,2室1厅1厨1卫,66.02㎡,南,无,"单价67556元/平,2018-01-27成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107001987353.html
295,浦东,花木,2017-11-29,440,418,59,0,0,15,暂无数据,1室1厅1厨1卫,50.51㎡,南,无,"单价82756元/平,2018-01-27成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107002122247.html
296,浦东,花木,2017-05-27,390,398,246,0,0,41,暂无数据,2室1厅1厨1卫,56.9㎡,南,无,"单价69948元/平,2018-01-28成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107001390091.html
297,浦东,花木,2017-11-27,398,390,73,0,0,20,暂无数据,2室1厅1厨1卫,56.9㎡,南,无,"单价68542元/平,2018-02-07成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107002270513.html
298,浦东,花木,2017-03-25,580,565,344,0,0,36,684,2室1厅1厨1卫,67.08㎡,南,无,"单价84228元/平,2018-03-04成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107001448989.html
299,浦东,花木,2017-08-06,445,439,217,0,0,48,719,1室1厅1厨1卫,50.28㎡,南,无,"单价87312元/平,2018-03-11成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107002115903.html
300,浦东,花木,2017-12-28,450,437,81,0,0,31,915,2室2厅1厨1卫,61.44㎡,南,无,"单价71127元/平,2018-03-19成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107002308823.html
301,浦东,花木,2015-03-26,495,470,975,0,0,0,暂无数据,2室1厅1厨1卫,67.43㎡,南,无,"单价69702元/平,2017-11-25成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107002095025.html
302,浦东,花木,2017-10-29,420,407,146,1,0,100,1668,2室1厅1厨1卫,66.02㎡,南,无,"单价61648元/平,2018-03-23成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107002233015.html
303,浦东,花木,2018-03-25,460,452,40,0,0,45,1485,2室1厅1厨1卫,68.34㎡,南,无,"单价66140元/平,2018-05-03成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107100136830.html
304,浦东,花木,2018-03-03,490,469,66,0,0,7,878,2室1厅1厨1卫,68.34㎡,南,无,"单价68628元/平,2018-05-07成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107100054754.html
305,浦东,花木,2018-01-19,310,280,129,1,0,194,2835,1室1厅1厨1卫,62.03㎡,北,有,"单价45140元/平,2018-05-27成交",,高楼层(共29层),https://sh.lianjia.com/chengjiao/107001652207.html
306,浦东,花木,2018-05-10,480,472,26,0,0,2,366,2室1厅1厨1卫,64.57㎡,南,无,"单价73099元/平,2018-06-05成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107100276960.html
307,浦东,花木,2018-03-25,530,515.5,67,1,0,18,1366,2室1厅1厨1卫,62.03㎡,南 西南,无,"单价83105元/平,2018-05-30成交",,低楼层(共6层),https://sh.lianjia.com/chengjiao/107100136633.html
308,浦东,花木,2018-06-16,455,450,8,0,0,4,255,2室1厅1厨1卫,67.94㎡,南,无,"单价66235元/平,2018-06-23成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107100383433.html
309,浦东,花木,2017-11-12,300,275,230,0,0,119,3030,1室1厅1厨1卫,62.03㎡,北,有,"单价44334元/平,2018-06-30成交",,高楼层(共29层),https://sh.lianjia.com/chengjiao/107002251267.html
310,浦东,花木,2018-04-16,290,270,77,1,0,145,2067,1室1厅1厨1卫,62.7㎡,北,有,"单价43063元/平,2018-07-01成交",,中楼层(共29层),https://sh.lianjia.com/chengjiao/107100206610.html
311,浦东,花木,2017-12-30,530,508,227,1,0,138,5902,1室1厅1厨1卫,64.8㎡,南,有,"单价78396元/平,2018-08-13成交",,低楼层(共7层),https://sh.lianjia.com/chengjiao/107001274757.html
312,浦东,花木,2018-07-04,580,500,87,0,0,14,2391,2室1厅1厨1卫,66.05㎡,南,无,"单价75701元/平,2018-09-28成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107100434984.html
313,浦东,花木,2018-11-03,430,420,19,1,0,30,959,2室1厅1厨1卫,63.68㎡,南,无,"单价65955元/平,2018-11-21成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107100778933.html
314,浦东,花木,2018-06-10,400,392,180,1,3,88,3486,1室1厅1厨1卫,50.28㎡,南,无,"单价77964元/平,2018-12-06成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107100367229.html
315,浦东,花木,2014-04-24,暂无数据,655,880,1,0,0,暂无数据,2室2厅1厨1卫,95.16㎡,南,无,"单价68832元/平,2016-09-20成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107010100901.html
316,浦东,花木,2012-01-07,930,896,1725,0,0,0,暂无数据,2室2厅1厨1卫,95.3㎡,南,有,"单价94019元/平,2016-09-26成交",,低楼层(共11层),https://sh.lianjia.com/chengjiao/107010092185.html
317,浦东,花木,2013-11-29,暂无数据,790,1051,1,0,0,暂无数据,3室2厅1厨1卫,98.1㎡,南,无,"单价80531元/平,2016-10-15成交",,高楼层(共6层),https://sh.lianjia.com/chengjiao/107010099051.html
318,浦东,花木,2012-01-07,暂无数据,850,1745,1,0,0,暂无数据,2室2厅1厨2卫,109.58㎡,南,有,"单价77569元/平,2016-10-16成交",,低楼层(共13层),https://sh.lianjia.com/chengjiao/107010104138.html
319,浦东,花木,2015-03-26,760,710,578,0,0,0,暂无数据,3室2厅1厨1卫,104.7㎡,南,无,"单价67813元/平,2016-10-24成交",,中楼层(共7层),https://sh.lianjia.com/chengjiao/107010096646.html
320,浦东,花木,2013-11-21,670,665,1074,0,0,0,暂无数据,3室1厅1厨1卫,99.35㎡,南,无,"单价66936元/平,2016-10-30成交",,中楼层(共6层),https://sh.lianjia.com/chengjiao/107010107579.html
